"area","age","tree","block","clone","dist_row","dist_col","row","col","dbh","hei","vol","mai"
1,3,344,4,"C6675",2,3,36,44,9.5,14.4,0.043890248,23.60733967
1,3,345,4,"C6751",2,3,36,45,10.9,16.2,0.065001944,34.96273162
1,3,346,4,"C6733",2,3,36,46,15.1,19.5,0.150157436,80.76549368
1,3,347,4,"C6721",2,3,36,47,10,16.2,0.054710836,29.42743172
1,3,348,4,"386",2,3,36,48,12.9,18.45,0.103689344,55.77160427
1,3,349,4,"C6642",2,3,36,49,13.8,17.7,0.11383866,58.31489342
1,3,350,4,"C6692",2,3,36,50,14.2,18.45,0.125641003,67.57878905
1,3,351,4,"C6492",2,3,35,50,9.1,15.3,0.042789041,23.01503086
1,3,352,4,"C6612",2,3,35,49,11.5,16.8,0.075034898,40.35917765
1,3,353,4,"C6589",2,3,35,48,10.9,15.9,0.063798205,34.31527363
1,3,354,4,"C6619",2,3,35,47,8.8,13.65,0.035699023,19.20150819
1,3,355,4,"C6508",2,3,35,46,12.2,16.2,0.081431608,43.79978937
1,3,356,4,"C6507",2,3,35,45,13.1,13.8,0.079979745,43.01887252
1,3,357,4,"C6526",2,3,35,44,11.2,14.85,0.062910167,33.83762282
1,3,358,4,"C6604",2,3,35,43,16.7,20.25,0.190728813,102.5877054
1,3,359,4,"C6586",2,3,35,42,10.4,17.4,0.063558591,34.18639238
1,3,360,4,"C6497",2,3,35,41,11.9,17.4,0.083214979,44.75901465
1,3,361,4,"C6550",2,3,35,40,11,17.1,0.069877896,37.58536973
1,3,362,4,"C6596",2,3,35,39,11.7,17.25,0.079747882,42.89416016
1,3,363,4,"C6270",2,3,35,38,8.8,15.3,0.04001429,21.52256961
1,3,364,4,"C6512",2,3,35,37,13.8,17.25,0.110944457,59.67392695
1,3,365,4,"C6489",2,3,35,36,8.6,12.3,0.030722769,16.52491979
1,3,366,4,"C6537",2,3,35,35,13,18.75,0.107015409,54.81962037
1,3,367,4,"C6555",2,3,35,34,10.3,18.15,0.06502935,34.97747259
1,3,368,4,"C6522",2,3,35,33,12.3,19.35,0.098866584,50.64531064
1,3,369,4,"C6545",2,3,35,32,13.5,18,0.110789443,59.59054923
1,3,370,4,"C6587",2,3,35,31,9.3,17.1,0.049948258,26.86577379
1,3,371,4,"C6571",2,3,35,30,15.5,19.95,0.161869354,87.06500764
1,3,372,4,"C6234",2,3,35,29,8.1,15.15,0.033569201,18.05593642
1,3,373,4,"C6563",2,3,35,28,14.1,18.45,0.123877643,63.45745388
1,3,374,4,"C6506",2,3,35,27,13.1,18.45,0.106929442,57.51436218
1,3,375,4,"C6491",2,3,35,26,12.1,16.95,0.083810567,45.07936494
1,3,376,4,"C6607",2,3,35,25,14.9,18.6,0.139458124,71.43869756
1,3,377,4,"C6580",2,3,35,24,17.3,18.9,0.191034738,97.85928932
1,3,378,4,"C6521",2,3,35,23,NA,NA,NA,NA
1,3,379,4,"C6603",2,3,35,22,12.4,16.65,0.086460142,44.28999744
1,3,380,4,"C6494",2,3,35,21,7.4,13.8,0.025521187,13.07346092
1,3,381,4,"C6517",2,3,35,20,13.4,18,0.109154197,58.71099599
1,3,382,4,"C6549",2,3,35,19,13.1,17.55,0.101713371,54.70878353
1,3,383,4,"C6576",2,3,35,18,10.3,15.3,0.05481813,28.08108779
1,3,384,4,"C6516",2,3,35,17,15,18.9,0.143615945,77.24700826
1,3,385,4,"C6406",2,3,35,16,8.1,15,0.033236833,16.17457765
1,3,386,4,"C6595",2,3,35,15,13.9,19.35,0.126260908,67.9122182
1,3,387,4,"C6561",2,3,35,14,13.5,18.75,0.11540567,62.07348878
1,3,388,4,"C6543",2,3,35,13,16.1,19.35,0.169391283,91.11084354
1,3,389,4,"C6588",2,3,35,12,12.7,17.1,0.093145502,47.71463427
1,3,390,4,"C6542",2,3,35,11,13.2,16.95,0.099741502,53.64816985
1,3,391,4,"C6617",2,3,35,10,10.8,16.35,0.064405596,34.64197262
1,3,392,4,"C6269",2,3,35,9,9.7,15.45,0.049094212,26.40640613
1,3,393,4,"C6498",2,3,35,8,15.1,19.35,0.149002378,80.14422065
1,3,394,4,"C6600",2,3,35,7,14.1,20.25,0.135963266,69.64842499
1,3,395,4,"C6525",2,3,35,6,15.4,19.35,0.154981817,83.36039371
1,3,396,4,"C6578",2,3,35,5,15,20.85,0.158433463,77.10103885
1,3,397,4,"C6493",2,3,35,4,11.6,17.1,0.07770884,41.79741612
1,3,398,4,"C6605",2,3,35,3,15.4,19.35,0.154981817,83.36039371
1,3,399,4,"C6524",2,3,35,2,13.8,16.95,0.109014988,58.63611952
1,3,400,4,"C6599",2,3,35,1,9,15.3,0.04185379,21.43998596
1,3,401,5,"C6660",2,3,34,1,10.6,16.5,0.062611486,33.67697084
1,3,402,5,"C6653",2,3,34,2,13.8,18.6,0.119627067,64.34406036
1,3,403,5,"C6763",2,3,34,3,10.4,15.6,0.056983565,30.64986903
1,3,404,5,"C6686",2,3,34,4,12.3,18,0.091968915,49.46751272
1,3,405,5,"C6745",2,3,34,5,10.7,18.3,0.070758233,38.05887891
1,3,406,5,"C6764",2,3,34,6,12.6,17.55,0.094097167,50.61223981
1,3,407,5,"C6775",2,3,34,7,14.5,18.6,0.132070945,67.65454782
1,3,408,5,"1128",2,3,34,8,11.3,17.4,0.075035101,36.51554505
1,3,409,5,"C6707",2,3,34,9,8.1,15,0.033236833,17.87716477
1,3,410,5,"C6749",2,3,34,10,13.4,18.3,0.110973434,59.68951259
1,3,411,5,"C6771",2,3,34,11,NA,NA,NA,NA
1,3,412,5,"C6625",2,3,34,12,5.4,10.2,0.01004491,5.145596632
1,3,413,5,"C6730",2,3,34,13,NA,NA,NA,NA
1,3,414,5,"C6783",2,3,34,14,15.4,19.65,0.157384636,76.59063121
1,3,415,5,"C6692",2,3,34,15,12.7,19.2,0.104584424,56.25304251
1,3,416,5,"57",2,3,34,16,9.8,15.6,0.050598202,27.21536078
1,3,417,5,"C6656",2,3,34,17,10.3,16.2,0.058042726,31.21956231
1,3,418,5,"C6738",2,3,34,18,7.1,12.15,0.020684799,9.006580771
1,3,419,5,"1274",2,3,34,19,10.6,16.5,0.062611486,32.07330556
1,3,420,5,"C6642",2,3,34,20,11.6,17.1,0.07770884,39.80706298
1,3,421,5,"C6733",2,3,34,21,7.4,14.7,0.027185612,14.62238183
1,3,422,5,"C7074",2,3,34,22,10.9,17.25,0.069215033,37.2288346
1,3,423,5,"C6722",2,3,34,23,7.9,13.5,0.028454194,15.30471678
1,3,424,5,"C6756",2,3,34,24,12,13.8,0.067111959,27.5029711
1,3,425,5,"386",2,3,34,25,14.5,18.75,0.133136033,71.61015646
1,3,426,5,"C6690",2,3,34,26,8.5,15.3,0.037332547,20.080135
1,3,427,5,"C6629",2,3,34,27,13.8,18.9,0.121556536,65.38186779
1,3,428,5,"C6632",2,3,34,28,8.9,15.45,0.041330136,21.17173961
1,3,429,5,"C6782",2,3,34,29,12.6,18,0.096509915,49.43808528
1,3,430,5,"C6751",2,3,34,30,12.2,19.5,0.098019529,52.72196868
1,3,431,5,"C6663",2,3,34,31,11.9,17.7,0.08464972,45.5307218
1,3,432,5,"C6675",2,3,34,32,11.7,0,0.076783612,41.29976198
1,3,433,5,"C6719",2,3,34,33,11.9,18.6,0.088953943,47.84584325
1,3,434,5,"C6728",2,3,34,34,9.5,15.6,0.047547769,24.35677902
1,3,435,5,"C6703",2,3,34,35,8.3,15.6,0.036294358,19.52172224
1,3,436,5,"C6699",2,3,34,36,10.4,16.95,0.061914835,33.30226154
1,3,437,5,"C6765",2,3,34,37,11.1,17.4,0.072402497,38.94328222
1,3,438,5,"C6780",2,3,34,38,13.6,18.3,0.114310795,58.5567485
1,3,439,5,"C6744",2,3,34,39,13.1,18.6,0.107798787,57.98195862
1,3,440,5,"C6721",2,3,34,40,12.6,18.6,0.099726912,53.64032253
1,3,441,5,"C6688",2,3,34,41,11,17.4,0.071103824,36.42358303
1,3,442,5,"C6757",2,3,34,42,14.2,18.9,0.128705418,69.2270522
1,3,443,5,"C6640",2,3,34,43,6.1,11.4,0.014325931,7.338589047
1,3,444,5,"C6639",2,3,34,44,14.6,18.3,0.131739235,70.85885778
1,3,445,5,"C6762",2,3,34,45,12.6,18,0.096509915,51.90998955
1,3,446,5,"1046",2,3,34,46,8.3,14.4,0.033502484,18.0200513
1,3,447,5,"C6662",2,3,34,47,13.2,18.6,0.109450851,58.87055806
1,3,448,5,"C6638",2,3,34,48,11.2,17.1,0.07244201,38.96453536
1,3,449,5,"C6633",2,3,34,49,8.8,14.1,0.036875914,18.89002375
1,3,450,5,"C6652",2,3,34,50,17.6,19.2,0.200856042,102.8903421
1,3,451,5,"C6605",2,3,33,50,13.4,18.9,0.114611907,61.64654579
1,3,452,5,"C6555",2,3,33,49,11.9,18.75,0.089671314,48.23169682
1,3,453,5,"C6571",2,3,33,48,16.4,20.55,0.186662836,100.4007295
1,3,454,5,"C6521",2,3,33,47,8.7,15.75,0.040260336,14.43660754
1,3,455,5,"C6497",2,3,33,46,14.2,18,0.122576589,65.9305259
1,3,456,5,"C6234",2,3,33,45,7.4,13.8,0.025521187,13.72713396
1,3,457,5,"C6506",2,3,33,44,14.1,18.6,0.124884778,67.17203655
1,3,458,5,"C6586",2,3,33,43,12.4,18.9,0.098143945,52.78888884
1,3,459,5,"C6489",2,3,33,42,13.8,18.75,0.120591801,64.86296407
1,3,460,5,"C6498",2,3,33,41,15.1,18.75,0.14438215,77.65912854
1,3,461,5,"C6493",2,3,33,40,10.9,15.75,0.063196335,33.99154463
1,3,462,5,"C6549",2,3,33,39,16,19.95,0.172480977,92.77270325
1,3,463,5,"C6576",2,3,33,38,12.8,17.4,0.096278103,49.31933755
1,3,464,5,"C6542",2,3,33,37,14.8,19.2,0.142030951,76.39448466
1,3,465,5,"C6516",2,3,33,36,17,19.8,0.193250831,103.9442283
1,3,466,5,"C6406",2,3,33,35,12.4,18.15,0.094249344,45.86608294
1,3,467,5,"C6550",2,3,33,34,12.6,16.8,0.09007592,48.44932358
1,3,468,5,"C6587",2,3,33,33,11.6,17.7,0.080435466,43.26399213
1,3,469,5,"C6596",2,3,33,32,12.8,17.7,0.09793807,52.67815451
1,3,470,5,"C6563",2,3,33,31,14.1,18,0.120856237,61.90971111
1,3,471,5,"C6617",2,3,33,30,11.3,17.7,0.07632881,41.05513641
1,3,472,5,"C6507",2,3,33,29,13.4,17.4,0.105515724,56.75396279
1,3,473,5,"C6612",2,3,33,28,12.3,17.1,0.08737047,46.99413708
1,3,474,5,"C6491",2,3,33,27,12.2,17.7,0.088971572,47.85532542
1,3,475,5,"C6524",2,3,33,26,14.2,17.85,0.121555117,65.38110485
1,3,476,5,"C6494",2,3,33,25,15.7,18.9,0.157332863,80.59519604
1,3,477,5,"C6492",2,3,33,24,11.2,15.75,0.066722904,35.88838784
1,3,478,5,"C6588",2,3,33,23,15.4,18.15,0.145370541,74.46738751
1,3,479,5,"C6580",2,3,33,22,12.5,16.95,0.089443352,45.81817383
1,3,480,5,"C6603",2,3,33,21,8.8,17.1,0.044721853,22.90917774
1,3,481,5,"C6508",2,3,33,20,12.4,0,0.095574827,51.40703182
1,3,482,5,"C6599",2,3,33,19,12.7,18.15,0.098864963,50.64448023
1,3,483,5,"C6578",2,3,33,18,16.9,18.75,0.18085604,88.01290051
1,3,484,5,"C6522",2,3,33,17,12,17.4,0.084619426,43.34707402
1,3,485,5,"C6589",2,3,33,16,12.8,18,0.099598038,53.57100458
1,3,486,5,"C6525",2,3,33,15,12.8,18.3,0.101258005,54.46385466
1,3,487,5,"C6619",2,3,33,14,14.2,18.6,0.126662475,68.1282101
1,3,488,5,"C6604",2,3,33,13,14.2,18.9,0.128705418,69.2270522
1,3,489,5,"C6561",2,3,33,12,16,19.2,0.165996729,89.28500764
1,3,490,5,"C6545",2,3,33,11,14.2,18.45,0.125641003,67.57878905
1,3,491,5,"C6600",2,3,33,10,9.6,17.1,0.053222701,27.26381483
1,3,492,5,"C6517",2,3,33,9,14.6,17.7,0.127419916,68.53561654
1,3,493,5,"C6269",2,3,33,8,11.4,17.1,0.075052325,40.36855083
1,3,494,5,"C6543",2,3,33,7,15.3,19.35,0.152975601,82.28130614
1,3,495,5,"C6595",2,3,33,6,13.4,18.45,0.111883052,60.17877089
1,3,496,5,"C6537",2,3,33,5,13.1,17.85,0.103452061,52.99426325
1,3,497,5,"C6512",2,3,33,4,10.2,14.85,0.052177724,28.06494163
1,3,498,5,"C6270",2,3,33,3,7.7,13.5,0.027031712,14.53960355
1,3,499,5,"C6607",2,3,33,2,14.7,17.85,0.130266045,66.72997113
1,3,500,5,"C6526",2,3,33,1,10.9,15.15,0.060788855,32.69662865
1,3,501,6,"C6783",2,3,32,1,15.3,18.6,0.147046314,71.55952649
1,3,502,6,"C6751",2,3,32,2,11.2,16.2,0.068629273,36.91377035
1,3,503,6,"C6765",2,3,32,3,10.9,17.25,0.069215033,37.2288346
1,3,504,6,"C6642",2,3,32,4,13.1,18,0.104321406,53.43959319
1,3,505,6,"C6660",2,3,32,5,13.6,17.85,0.111499873,59.97266988
1,3,506,6,"C6632",2,3,32,6,10.6,15.6,0.059196314,30.32385253
1,3,507,6,"C6690",2,3,32,7,8.3,14.1,0.032804516,17.64463356
1,3,508,6,"C6675",2,3,32,8,12.4,16.35,0.084902302,45.66657844
1,3,509,6,"C6686",2,3,32,9,13.2,17.4,0.102389506,55.07245754
1,3,510,6,"C6692",2,3,32,10,13.2,17.55,0.103272174,55.54722011
1,3,511,6,"C6775",2,3,32,11,9.6,15.9,0.049487775,25.35056467
1,3,512,6,"C6703",2,3,32,12,14.1,18.9,0.126899049,68.25545649
1,3,513,6,"C6764",2,3,32,13,12.7,17.4,0.094779634,50.97931977
1,3,514,6,"C6722",2,3,32,14,8.4,14.4,0.034314636,18.45688517
1,3,515,6,"C6662",2,3,32,15,12.1,15.9,0.078618762,42.28683791
1,3,516,6,"C6639",2,3,32,16,10.6,13.2,0.050089189,26.94157667
1,3,517,6,"C6719",2,3,32,17,14.3,19.5,0.13466819,72.43426079
1,3,518,6,"C6744",2,3,32,18,12.4,16.8,0.087239062,46.92345675
1,3,519,6,"C6782",2,3,32,19,11.3,16.2,0.069860267,35.78655958
1,3,520,6,"C6653",2,3,32,20,10.5,15.9,0.059201684,31.8429334
1,3,521,6,"C6756",2,3,32,21,10.2,14.4,0.050596581,20.73484865
1,3,522,6,"C6625",2,3,32,22,7.7,13.5,0.027031712,13.84724148
1,3,523,6,"C6638",2,3,32,23,8.4,13.8,0.03288486,17.68784829
1,3,524,6,"C6629",2,3,32,24,16.5,19.5,0.179291969,96.43614602
1,3,525,6,"C6780",2,3,32,25,11.5,18,0.080394534,41.18283433
1,3,526,6,"C6633",2,3,32,26,12.9,18,0.101160336,51.82030595
1,3,527,6,"C6656",2,3,32,27,10.2,16.2,0.056921154,30.61629996
1,3,528,6,"386",2,3,32,28,8.1,15.15,0.033569201,18.05593642
1,3,529,6,"C6745",2,3,32,29,12.8,17.25,0.095448119,51.33887939
1,3,530,6,"C6749",2,3,32,30,10.9,16.8,0.067409424,36.25764761
1,3,531,6,"C6730",2,3,32,31,12.8,17.7,0.09793807,47.66118741
1,3,532,6,"C6688",2,3,32,32,11.9,16.5,0.078910756,40.42275543
1,3,533,6,"1274",2,3,32,33,9.4,14.7,0.043866338,22.47093218
1,3,534,6,"C6757",2,3,32,34,12.5,18,0.09498409,51.08929117
1,3,535,6,"1128",2,3,32,35,9.4,15.9,0.047447263,23.09002929
1,3,536,6,"C6733",2,3,32,36,14.1,18.6,0.124884778,67.17203655
1,3,537,6,"1046",2,3,32,37,7.7,13.5,0.027031712,14.53960355
1,3,538,6,"C6640",2,3,32,38,13.8,18,0.115768129,59.30328144
1,3,539,6,"C6721",2,3,32,39,12.8,18.3,0.101258005,54.46385466
1,3,540,6,"C7074",2,3,32,40,14.4,18.9,0.132356455,71.19084281
1,3,541,6,"C6763",2,3,32,41,11.6,17.7,0.080435466,43.26399213
1,3,542,6,"C6707",2,3,32,42,9.7,14.4,0.045757712,24.611796
1,3,543,6,"57",2,3,32,43,9.6,15.15,0.047153446,25.36252248
1,3,544,6,"C6738",2,3,32,44,6.2,12,0.015578404,6.783152761
1,3,545,6,"C6699",2,3,32,45,11.4,17.1,0.075052325,40.36855083
1,3,546,6,"C6652",2,3,32,46,13.7,17.4,0.110293195,56.49869669
1,3,547,6,"C6771",2,3,32,47,11.8,11.1,0.052196974,17.37994497
1,3,548,6,"C6762",2,3,32,48,15.5,19.8,0.160652291,86.41038352
1,3,549,6,"C6728",2,3,32,49,7.8,14.4,0.02958762,15.15652864
1,3,550,6,"C6663",2,3,32,50,13.3,19.35,0.115595942,62.17583084
1,3,551,6,"C6571",2,3,31,50,17.4,21.3,0.217789249,117.1427583
1,3,552,6,"C6524",2,3,31,49,13.4,16.5,0.100058014,53.81841299
1,3,553,6,"C6492",2,3,31,48,11,10.5,0.04290748,23.0787358
1,3,554,6,"C6537",2,3,31,47,11.5,16.5,0.07369499,37.75093147
1,3,555,6,"C6489",2,3,31,46,10.2,14.55,0.051123629,27.49797311
1,3,556,6,"C6517",2,3,31,45,13.5,18.15,0.111712688,60.08713714
1,3,557,6,"C6619",2,3,31,44,16.1,19.35,0.169391283,91.11084354
1,3,558,6,"C6563",2,3,31,43,14.5,19.35,0.137396386,70.38255378
1,3,559,6,"C6600",2,3,31,42,16.1,20.7,0.18120928,92.82610859
1,3,560,6,"C6521",2,3,31,41,NA,NA,NA,NA
1,3,561,6,"C6550",2,3,31,40,13.1,18,0.104321406,56.11157285
1,3,562,6,"C6612",2,3,31,39,13.8,18,0.115768129,62.26844551
1,3,563,6,"C6508",2,3,31,38,10.6,16.5,0.062611486,33.67697084
1,3,564,6,"C6605",2,3,31,37,13.5,19.5,0.120021897,64.55642833
1,3,565,6,"C6607",2,3,31,36,16.6,20.25,0.188451475,96.53598909
1,3,566,6,"C6578",2,3,31,35,14.4,18.75,0.131306007,63.89956601
1,3,567,6,"C6545",2,3,31,34,13.2,19.05,0.112098856,60.29484576
1,3,568,6,"C6507",2,3,31,33,11,15.3,0.062522328,33.62901502
1,3,569,6,"C6596",2,3,31,32,13.4,18,0.109154197,58.71099599
1,3,570,6,"C6234",2,3,31,31,7.3,14.7,0.02645583,14.22985259
1,3,571,6,"C6506",2,3,31,30,14.1,19.65,0.131934725,70.96400636
1,3,572,6,"C6525",2,3,31,29,13.8,20.4,0.13120388,70.57090491
1,3,573,6,"C6589",2,3,31,28,13.9,19.2,0.125282141,67.3857669
1,3,574,6,"C6543",2,3,31,27,13.1,18.6,0.107798787,57.98195862
1,3,575,6,"C6588",2,3,31,26,12.9,17.85,0.100317333,51.38847006
1,3,576,6,"C6498",2,3,31,25,15.5,19.05,0.154566977,83.13726293
1,3,577,6,"C6512",2,3,31,24,13.1,15,0.086934505,46.75964404
1,3,578,6,"C6617",2,3,31,23,9.9,14.25,0.04716758,25.37012457
1,3,579,6,"C6526",2,3,31,22,8,13.05,0.028206475,15.17147591
1,3,580,6,"C6555",2,3,31,21,9.6,15.15,0.047153446,25.36252248
1,3,581,6,"C6580",2,3,31,20,15.8,18.75,0.158078855,80.97733745
1,3,582,6,"C6549",2,3,31,19,14.2,18.6,0.126662475,68.1282101
1,3,583,6,"C6586",2,3,31,18,14.4,18.75,0.131306007,70.62583612
1,3,584,6,"C6587",2,3,31,17,9.2,13.95,0.039875689,21.44802012
1,3,585,6,"C6270",2,3,31,16,9.9,16.5,0.054615092,29.37593371
1,3,586,6,"C6516",2,3,31,15,16.3,19.2,0.172279965,92.66458468
1,3,587,6,"C6576",2,3,31,14,10,15.3,0.051671345,26.46911848
1,3,588,6,"C6595",2,3,31,13,10.6,15,0.056919533,30.61542803
1,3,589,6,"C6269",2,3,31,12,8.8,14.25,0.037268211,20.04553052
1,3,590,6,"C6542",2,3,31,11,13.4,16.5,0.100058014,53.81841299
1,3,591,6,"C6599",2,3,31,10,10,15.6,0.052684509,26.9881208
1,3,592,6,"C6491",2,3,31,9,14.5,18.3,0.129940769,69.89151271
1,3,593,6,"C6497",2,3,31,8,12.2,16.8,0.084447594,45.42200379
1,3,594,6,"C6561",2,3,31,7,11.2,17.1,0.07244201,38.96453536
1,3,595,6,"C6493",2,3,31,6,9.7,13.35,0.042421212,22.81718588
1,3,596,6,"C6522",2,3,31,5,13.8,19.05,0.12252127,62.76263952
1,3,597,6,"C6406",2,3,31,4,11.3,15.9,0.068566558,33.36765324
1,3,598,6,"C6603",2,3,31,3,11.8,15.75,0.074063275,37.93958882
1,3,599,6,"C6494",2,3,31,2,9.2,13.95,0.039875689,20.42668583
1,3,600,6,"C6604",2,3,31,1,8.8,14.55,0.038052805,20.46754169
1,3,601,7,"C6722",2,3,30,1,8.4,12.9,0.030740195,16.53429297
1,3,602,7,"C7074",2,3,30,2,12.1,17.1,0.084552254,45.47829737
1,3,603,7,"C6625",2,3,30,3,8.4,15.9,0.037889078,19.40902607
1,3,604,7,"C6662",2,3,30,4,9.5,12.9,0.039318348,21.14824178
1,3,605,7,"C6763",2,3,30,5,10.2,16.65,0.058502297,31.46675273
1,3,606,7,"C6638",2,3,30,6,12.1,16.8,0.083068881,44.68043251
1,3,607,7,"C6675",2,3,30,7,13.4,16.8,0.10187725,54.79692959
1,3,608,7,"386",2,3,30,8,13.2,18.75,0.110333519,59.34532063
1,3,609,7,"C6756",2,3,30,9,NA,NA,NA,NA
1,3,610,7,"C6663",2,3,30,10,6,12.9,0.015683773,8.435863759
1,3,611,7,"1046",2,3,30,11,11.1,14.4,0.059919308,32.22892322
1,3,612,7,"C6721",2,3,30,12,12.7,16.8,0.091511371,49.22141219
1,3,613,7,"C6642",2,3,30,13,14.3,17.7,0.12223728,62.61716317
1,3,614,7,"1274",2,3,30,14,NA,NA,NA,NA
1,3,615,7,"C6764",2,3,30,15,13.3,18.3,0.109323294,58.80194855
1,3,616,7,"C6690",2,3,30,16,9.6,16.2,0.050421507,27.12032107
1,3,617,7,"C6688",2,3,30,17,10.2,16.8,0.059029345,30.23832095
1,3,618,7,"C6660",2,3,30,18,12.5,17.1,0.090234886,48.53482662
1,3,619,7,"C6783",2,3,30,19,13.5,17.7,0.108942952,53.01667118
1,3,620,7,"C6780",2,3,30,20,12.5,16.8,0.088651818,45.41270327
1,3,621,7,"C6640",2,3,30,21,9.5,14.4,0.043890248,22.48318063
1,3,622,7,"C6744",2,3,30,22,9.4,15.15,0.045209185,24.31675875
1,3,623,7,"C6703",2,3,30,23,13.8,18.3,0.117697598,63.30625294
1,3,624,7,"C6632",2,3,30,24,12.8,16.8,0.092958168,47.61867074
1,3,625,7,"C6733",2,3,30,25,13.5,18.3,0.112635934,60.58372505
1,3,626,7,"C6738",2,3,30,26,NA,NA,NA,NA
1,3,627,7,"C6782",2,3,30,27,12.5,18.15,0.095775624,49.06193835
1,3,628,7,"C6719",2,3,30,28,8.7,15.3,0.039110041,21.03619956
1,3,629,7,"C6762",2,3,30,29,13.1,18.6,0.107798787,57.98195862
1,3,630,7,"C6757",2,3,30,30,11.7,17.1,0.079054423,42.52116746
1,3,631,7,"57",2,3,30,31,8.7,14.25,0.036426019,19.59253881
1,3,632,7,"C6629",2,3,30,32,12,18.15,0.088266816,47.4762565
1,3,633,7,"C6765",2,3,30,33,12.3,17.1,0.08737047,46.99413708
1,3,634,7,"C6771",2,3,30,34,NA,NA,NA,NA
1,3,635,7,"C6692",2,3,30,35,13.8,18.6,0.119627067,64.34406036
1,3,636,7,"C6699",2,3,30,36,9.9,15.9,0.052629089,28.30771794
1,3,637,7,"C6707",2,3,30,37,9.2,13.8,0.039446918,21.21739625
1,3,638,7,"C6652",2,3,30,38,16,19.2,0.165996729,85.03334061
1,3,639,7,"C6749",2,3,30,39,8.9,16.35,0.043737717,23.52529708
1,3,640,7,"C6751",2,3,30,40,10.9,17.1,0.068613163,36.9051056
1,3,641,7,"C6745",2,3,30,41,12.8,18.3,0.101258005,54.46385466
1,3,642,7,"C6653",2,3,30,42,14.5,18.9,0.134201122,72.18303771
1,3,643,7,"C6728",2,3,30,43,9.4,14.7,0.043866338,22.47093218
1,3,644,7,"C6730",2,3,30,44,12.7,18,0.098047897,47.71463427
1,3,645,7,"C6775",2,3,30,45,9.3,14.7,0.042937976,21.99537035
1,3,646,7,"C6633",2,3,30,46,11.7,17.4,0.080441342,41.20681224
1,3,647,7,"C6639",2,3,30,47,6.7,10.8,0.01637313,8.806649398
1,3,648,7,"C6656",2,3,30,48,10.2,15.6,0.054812963,29.48236292
1,3,649,7,"1128",2,3,30,49,9.9,13.65,0.045181576,21.98744129
1,3,650,7,"C6686",2,3,30,50,10.9,16.65,0.066807554,35.93391861
1,3,651,7,"C6506",2,3,29,50,15.2,19.65,0.153323268,82.46830657
1,3,652,7,"C6561",2,3,29,49,15.7,20.55,0.171068272,92.01284881
1,3,653,7,"C6542",2,3,29,48,15.9,20.1,0.171612391,92.30551552
1,3,654,7,"C6605",2,3,29,47,15,19.95,0.151594608,81.53850871
1,3,655,7,"C6516",2,3,29,46,15.3,19.95,0.15771903,84.83266447
1,3,656,7,"C6498",2,3,29,45,17.1,19.95,0.197012353,105.9674459
1,3,657,7,"C6406",2,3,29,44,8.6,13.65,0.03409478,16.59209426
1,3,658,7,"C6492",2,3,29,43,11.8,15.6,0.07335791,39.45717237
1,3,659,7,"C6600",2,3,29,42,18,19.95,0.218296236,111.8242405
1,3,660,7,"C6521",2,3,29,41,NA,NA,NA,NA
1,3,661,7,"C6507",2,3,29,40,14.4,18.6,0.130255558,70.06082943
1,3,662,7,"C6550",2,3,29,39,11.9,16.95,0.081062867,43.60145393
1,3,663,7,"C6489",2,3,29,38,15.4,17.85,0.142967723,76.89834768
1,3,664,7,"C6522",2,3,29,37,9.1,14.7,0.041111039,21.05950536
1,3,665,7,"C6555",2,3,29,36,11.3,17.1,0.073741392,39.66343687
1,3,666,7,"C6491",2,3,29,35,14.2,17.7,0.120533646,64.8316838
1,3,667,7,"C6524",2,3,29,34,14.5,18,0.127810592,68.7457502
1,3,668,7,"C6497",2,3,29,33,11.9,17.1,0.081780238,43.9873075
1,3,669,7,"C6580",2,3,29,32,15,18.6,0.141336326,72.40082406
1,3,670,7,"C6607",2,3,29,31,17,19.8,0.193250831,98.9945031
1,3,671,7,"C6596",2,3,29,30,11.2,17.25,0.073077466,39.30632953
1,3,672,7,"C6571",2,3,29,29,12.2,18.15,0.091233561,49.07198623
1,3,673,7,"C6617",2,3,29,28,9.2,14.1,0.04030446,21.67864399
1,3,674,7,"C6589",2,3,29,27,14.8,18.15,0.134263634,72.21666128
1,3,675,7,"C6578",2,3,29,26,14.5,18.45,0.131005857,63.7534993
1,3,676,7,"C6537",2,3,29,25,13.8,18.75,0.120591801,61.7742515
1,3,677,7,"C6587",2,3,29,24,11.8,16.35,0.076884733,41.35415181
1,3,678,7,"C6493",2,3,29,23,12.8,15.45,0.085488316,45.98177893
1,3,679,7,"C6599",2,3,29,22,8.1,13.8,0.030577886,15.66380151
1,3,680,7,"C6612",2,3,29,21,10.1,14.1,0.048575826,26.12758121
1,3,681,7,"C6494",2,3,29,20,8.8,13.95,0.036483617,18.68906605
1,3,682,7,"C6545",2,3,29,19,13.7,17.55,0.111243999,59.83504214
1,3,683,7,"C6549",2,3,29,18,13.4,19.05,0.115521525,62.13580409
1,3,684,7,"C6595",2,3,29,17,14.1,17.7,0.118841966,63.92177672
1,3,685,7,"C6512",2,3,29,16,12,16.65,0.080972037,43.55259894
1,3,686,7,"C6508",2,3,29,15,7.5,13.8,0.026215609,14.10064436
1,3,687,7,"C6517",2,3,29,14,15.1,18.3,0.140916978,75.79530945
1,3,688,7,"C6563",2,3,29,13,NA,NA,NA,NA
